brand_group,is_premium_brand,launch_year,launch_month,phone_age,launch_status_group,body_height_mm,body_width_mm,body_thickness_mm,body_weight_g,display_size_in,screen_to_body_pct,resolution_width_px,resolution_height_px,ppi_reported,resolution_total_px,aspect_ratio,ppi_calculated,ppi,display_panel,has_touchscreen,battery_capacity_mah,battery_type,is_removable_battery,fast_charging_w,battery_per_inch,battery_per_weight,storage_gb,ram_gb,has_card_slot,main_camera_count,selfie_camera_count,main_camera_max_mp,has_ois,has_ultrawide,has_telephoto,selfie_camera_max_mp,network_generation,has_5g,has_4g_or_more,has_wifi,has_bluetooth,has_gps,has_nfc,has_radio,has_usb,has_3_5mm_jack,os_family,os_version,sensor_count,has_fingerprint,has_face_id,has_accelerometer,has_gyro,has_proximity,has_compass,has_barometer,price_eur
Asus,0,2014.0,10.0,12.0,Available,132.1,66.3,12.7,148.8,4.5,63.7,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,2060.0,Li-Ion,1.0,,457.77777777777777,13.844086021505376,8.0,1.0,1,1.0,1.0,5.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,4.4,2.0,0,0,1,0,1,0,0,160.0
Asus,0,2014.0,9.0,12.0,Available,200.0,114.4,8.3,279.0,7.0,62.1,1200.0,1920.0,323.0,2304000.0,1.6,323.45078167051213,323.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,14.157706093189963,32.0,2.0,1,1.0,1.0,5.0,0,0,0,2.0,4.0,0,1,1,1,1,1,0,1,1,Android,4.4,3.0,0,0,1,1,0,1,0,240.0
Asus,0,2014.0,9.0,12.0,Available,200.0,114.4,8.3,269.0,7.0,62.1,1200.0,1920.0,323.0,2304000.0,1.6,323.45078167051213,323.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,14.684014869888475,32.0,2.0,1,1.0,1.0,5.0,0,0,0,2.0,,0,0,1,1,1,1,0,1,1,Android,4.4,3.0,0,0,1,1,0,1,0,240.0
Asus,0,2014.0,6.0,12.0,Available,148.2,72.8,10.3,145.0,5.0,63.9,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2110.0,Li-Po,0.0,,422.0,14.551724137931034,32.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,210.0
Asus,0,2014.0,6.0,12.0,Available,136.8,67.9,11.3,134.0,4.5,60.1,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,1750.0,Li-Po,1.0,,388.8888888888889,13.059701492537313,8.0,1.0,1,1.0,1.0,8.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,100.0
Asus,0,2014.0,6.0,12.0,Available,213.0,123.0,7.5,299.0,8.0,70.8,1200.0,1920.0,283.0,2304000.0,1.6,283.0194339616981,283.0,IPS LCD,1,4000.0,Li-Po,0.0,,500.0,13.377926421404682,32.0,2.0,0,1.0,1.0,5.0,0,0,0,1.2,4.0,0,1,1,1,1,1,0,1,1,Android,4.4,3.0,0,0,1,1,0,1,0,240.0
Asus,0,2014.0,6.0,12.0,Available,211.7,124.9,8.3,320.0,8.0,70.2,800.0,1280.0,189.0,1024000.0,1.6,188.67962264113208,189.0,IPS LCD,1,4000.0,Li-Po,0.0,,500.0,12.5,16.0,1.0,1,1.0,1.0,5.0,0,0,0,2.0,,0,0,1,1,1,0,0,1,1,Android,4.4,1.0,0,0,1,0,0,0,0,150.0
Asus,0,2014.0,6.0,12.0,Available,189.3,113.7,9.6,295.0,7.0,66.0,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,13.389830508474576,16.0,1.0,1,1.0,1.0,5.0,0,0,0,2.0,,0,0,1,1,1,0,0,1,1,Android,4.4,2.0,0,0,1,0,0,1,0,130.0
Asus,0,2014.0,6.0,12.0,Available,214.0,120.0,8.9,328.0,8.0,72.3,800.0,1280.0,189.0,1024000.0,1.6,188.67962264113208,189.0,IPS LCD,1,,Li-Po,0.0,,,,16.0,2.0,1,1.0,1.0,5.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,200.0
Asus,0,2014.0,9.0,12.0,Available,194.3,108.9,9.8,299.0,7.0,67.1,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,,Li-Po,0.0,,,,16.0,1.0,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,130.0
Asus,0,2014.0,6.0,12.0,Available,194.3,108.9,9.8,299.0,7.0,67.1,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,,Li-Po,0.0,,,,16.0,1.0,1,1.0,1.0,5.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,210.0
Asus,0,2014.0,6.0,12.0,Available,,,9.9,,10.1,64.4,1920.0,1200.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,6600.0,Li-Po,0.0,,653.4653465346535,11.092436974789916,32.0,2.0,1,1.0,1.0,5.0,0,0,0,1.2,4.0,0,1,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,1,0,1,0,400.0
Asus,0,2014.0,6.0,12.0,Available,,,9.9,,10.1,64.4,800.0,1280.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,5000.0,Li-Po,0.0,,495.0495049504951,9.090909090909092,16.0,1.0,1,1.0,1.0,2.0,0,0,0,,,0,0,1,1,1,0,0,1,1,Android,4.4,2.0,0,0,1,0,0,1,0,220.0
Asus,0,2014.0,5.0,12.0,Available,192.0,110.0,10.7,290.0,7.0,65.3,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,Other,1,3910.0,Li-Po,0.0,,558.5714285714286,13.482758620689655,8.0,1.0,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,2.0,0,0,1,0,1,0,0,100.0
Asus,0,2014.0,3.0,12.0,Available,143.4,72.5,10.0,150.0,5.0,66.3,1080.0,1920.0,441.0,2073600.0,1.7777777777777777,440.58143401645964,441.0,IPS LCD,1,2300.0,Li-Po,0.0,,460.0,15.333333333333334,16.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,4.0,0,1,1,1,1,1,0,1,1,Android,4.4,4.0,0,0,1,1,1,1,0,320.0
Asus,0,2014.0,3.0,12.0,Available,143.4,72.5,10.0,150.0,5.0,66.3,1080.0,1920.0,441.0,2073600.0,1.7777777777777777,440.58143401645964,441.0,IPS LCD,1,2300.0,Li-Po,0.0,,460.0,15.333333333333334,16.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,4.0,0,1,1,1,1,1,0,1,1,Android,4.4,4.0,0,0,1,1,1,1,0,250.0
Asus,0,2014.0,2.0,12.0,Available,143.5,72.8,8.9,145.0,5.0,66.0,1080.0,1920.0,441.0,2073600.0,1.7777777777777777,440.58143401645964,441.0,IPS LCD,1,2400.0,Li-Po,0.0,,480.0,16.551724137931036,32.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,4.1,4.0,0,0,1,1,1,1,0,510.0
Asus,0,2014.0,1.0,12.0,Available,139.6,69.7,9.1,126.0,4.7,62.6,720.0,1280.0,312.0,921600.0,1.7777777777777777,312.4691021393331,312.0,IPS LCD,1,1820.0,Li-Ion,0.0,,387.2340425531915,14.444444444444445,,1.0,1,1.0,1.0,13.0,0,0,0,1.2,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,3.0,0,0,1,0,1,1,0,260.0
Asus,0,2014.0,1.0,12.0,Available,166.9,84.3,9.9,196.0,6.0,70.5,720.0,1280.0,245.0,921600.0,1.7777777777777777,244.7674633424776,245.0,IPS LCD,1,3230.0,Li-Po,0.0,,538.3333333333334,16.479591836734695,32.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,4.3,4.0,0,0,1,1,1,1,0,200.0
Asus,0,2014.0,1.0,12.0,Available,166.9,84.3,9.9,196.0,6.0,70.5,720.0,1280.0,245.0,921600.0,1.7777777777777777,244.7674633424776,245.0,IPS LCD,1,3300.0,Li-Po,0.0,,550.0,16.836734693877553,32.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,4.0,0,0,1,1,1,1,0,250.0
Asus,0,2015.0,1.0,11.0,Available,148.2,72.8,10.3,145.0,5.0,63.9,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2110.0,Li-Po,0.0,,422.0,14.551724137931034,8.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,4.3,3.0,0,0,1,0,1,1,0,120.0
Asus,0,2014.0,1.0,12.0,Available,148.2,72.8,10.3,145.0,5.0,63.9,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2110.0,Li-Po,0.0,,422.0,14.551724137931034,32.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,4.3,3.0,0,0,1,0,1,1,0,130.0
Asus,0,2014.0,1.0,12.0,Available,,,,115.0,4.0,59.6,480.0,800.0,233.0,384000.0,1.6666666666666667,233.23807579381202,233.0,LCD/TFT,1,1600.0,Li-Po,1.0,,400.0,13.91304347826087,8.0,1.0,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,2.0,0,0,1,0,1,0,0,130.0
Asus,0,2014.0,9.0,12.0,Available,,,,150.0,4.5,63.4,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,2060.0,Li-Ion,1.0,,457.77777777777777,13.733333333333333,8.0,1.0,1,1.0,1.0,5.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,300.0
Asus,0,2014.0,1.0,12.0,Available,,,,116.0,4.0,59.6,480.0,800.0,233.0,384000.0,1.6666666666666667,233.23807579381202,233.0,IPS LCD,1,1170.0,Li-Po,0.0,,292.5,10.086206896551724,8.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,2.0,0,0,1,0,1,0,0,210.0
Asus,0,2013.0,12.0,13.0,Available,129.3,65.6,8.7,105.0,4.3,60.1,540.0,960.0,256.0,518400.0,1.7777777777777777,256.1519965211975,256.0,IPS LCD,1,1500.0,Li-Po,1.0,,348.8372093023256,14.285714285714286,16.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.3,3.0,0,0,1,0,1,1,0,290.0
Asus,0,2013.0,9.0,13.0,Discontinued,143.5,72.8,8.9,145.0,5.0,66.0,1080.0,1920.0,441.0,2073600.0,1.7777777777777777,440.58143401645964,441.0,IPS LCD,1,2400.0,Li-Po,0.0,,480.0,16.551724137931036,32.0,2.0,1,1.0,1.0,13.0,0,0,0,2.0,4.0,0,1,1,1,1,1,1,1,1,Android,4.2,4.0,0,0,1,1,1,1,0,730.0
Asus,0,2013.0,9.0,13.0,Discontinued,,,10.5,,10.1,66.2,800.0,1280.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,5070.0,Li-Po,0.0,,501.980198019802,9.71264367816092,16.0,1.0,1,1.0,1.0,2.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.2,2.0,0,0,1,0,0,1,0,250.0
Asus,0,2013.0,9.0,13.0,Discontinued,212.4,127.4,10.0,350.0,8.0,68.6,800.0,1280.0,189.0,1024000.0,1.6,188.67962264113208,189.0,IPS LCD,1,3950.0,Li-Po,0.0,,493.75,11.285714285714286,16.0,1.0,1,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,0,0,0,1,1,Android,4.2,3.0,0,0,1,0,1,1,0,150.0
Asus,0,2013.0,9.0,13.0,Discontinued,196.8,120.0,10.5,328.0,7.0,60.2,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,12.042682926829269,32.0,1.0,1,1.0,1.0,5.0,0,0,0,1.2,4.0,0,1,1,1,1,0,0,1,1,Android,4.2,3.0,0,0,1,0,1,1,0,220.0
Asus,0,2013.0,7.0,13.0,Discontinued,200.0,114.0,8.7,290.0,7.0,62.3,1200.0,1920.0,323.0,2304000.0,1.6,323.45078167051213,323.0,IPS LCD,1,3950.0,Li-Ion,0.0,,564.2857142857143,13.620689655172415,32.0,2.0,0,1.0,1.0,5.0,0,0,0,1.2,4.0,0,1,1,1,1,1,0,1,1,Android,4.3,4.0,0,0,1,1,1,1,0,230.0
Asus,0,2013.0,6.0,13.0,Discontinued,164.8,88.8,10.3,210.0,6.0,67.8,1080.0,1920.0,367.0,2073600.0,1.7777777777777777,367.1511950137164,367.0,IPS LCD,1,3200.0,Li-Po,0.0,,533.3333333333334,15.238095238095237,32.0,2.0,1,1.0,1.0,8.0,0,0,0,1.2,3.0,0,0,1,1,1,1,0,1,1,Android,4.2,3.0,0,0,1,0,1,1,0,350.0
Asus,0,2013.0,6.0,13.0,Discontinued,,,8.9,,10.1,62.2,2560.0,1600.0,299.0,4096000.0,1.6,298.89841210476374,299.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,2.0,1,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.2,3.0,0,0,1,1,0,1,0,400.0
Asus,0,2013.0,6.0,13.0,Discontinued,196.8,120.6,10.8,302.0,7.0,59.9,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,,Li-Po,0.0,,,,8.0,1.0,1,1.0,1.0,2.0,0,0,0,,,0,0,1,1,1,0,0,1,1,Android,4.2,2.0,0,0,1,0,0,1,0,100.0
Asus,0,2013.0,6.0,13.0,Discontinued,196.8,120.6,10.8,302.0,7.0,59.9,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,,Li-Po,0.0,,,,16.0,1.0,1,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.2,2.0,0,0,1,0,0,1,0,130.0
Asus,0,2013.0,2.0,13.0,Discontinued,196.4,120.1,10.4,340.0,7.0,60.2,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,4270.0,Li-Ion,0.0,,610.0,12.558823529411764,16.0,1.0,1,1.0,1.0,3.15,0,0,0,1.2,3.0,0,0,1,1,1,0,0,1,1,Android,4.1,3.0,0,0,1,0,1,1,0,260.0
Asus,0,2013.0,2.0,13.0,Discontinued,143.5,72.8,8.9,141.0,5.0,66.0,1080.0,1920.0,441.0,2073600.0,1.7777777777777777,440.58143401645964,441.0,IPS LCD,1,2400.0,Li-Po,0.0,,480.0,17.02127659574468,64.0,2.0,0,1.0,1.0,13.0,0,0,0,2.0,4.0,0,1,1,1,1,1,1,1,1,Android,4.1,4.0,0,0,1,1,1,1,0,1000.0
Asus,0,2013.0,2.0,13.0,Discontinued,,,9.9,,10.1,62.2,1280.0,800.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,,Li-Po,0.0,,,,16.0,1.0,1,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.1,3.0,0,0,1,1,0,1,0,230.0
Asus,0,2013.0,1.0,13.0,Discontinued,196.2,119.2,11.2,370.0,7.0,59.0,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,LCD/TFT,1,4270.0,Li-Po,0.0,,610.0,11.54054054054054,16.0,1.0,1,1.0,0.0,1.0,0,0,0,,,0,0,1,0,0,0,0,1,1,Android,4.1,1.0,0,0,1,0,0,0,0,110.0
Asus,0,2012.0,10.0,14.0,Discontinued,198.5,120.0,10.5,347.0,7.0,59.6,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,4325.0,Li-Ion,0.0,,617.8571428571429,12.463976945244957,32.0,1.0,0,1.0,0.0,1.2,0,0,0,,3.0,0,0,1,1,1,1,0,1,1,Android,4.1,4.0,0,0,1,1,1,1,0,230.0
Asus,0,2012.0,10.0,14.0,Discontinued,,,8.3,,10.1,62.7,1366.0,768.0,155.0,1049088.0,1.7786458333333333,155.15770790432967,155.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,,0,0,1,1,0,1,0,1,1,Windows,,3.0,0,0,1,1,0,1,0,420.0
Asus,0,2012.0,10.0,14.0,Discontinued,137.9,68.9,9.0,135.0,4.7,64.1,720.0,1280.0,312.0,921600.0,1.7777777777777777,312.4691021393331,312.0,IPS LCD,1,2140.0,Li-Ion,0.0,,455.3191489361702,15.851851851851851,64.0,2.0,0,1.0,1.0,13.0,0,0,0,1.2,4.0,0,1,1,1,1,1,1,1,1,Android,4.0,4.0,0,0,1,1,1,1,0,450.0
Asus,0,2012.0,6.0,14.0,Discontinued,198.5,120.0,10.5,340.0,7.0,59.6,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,4325.0,Li-Ion,0.0,,617.8571428571429,12.720588235294118,32.0,1.0,0,1.0,0.0,1.2,0,0,0,,,0,0,1,1,1,1,0,1,1,Android,4.1,4.0,0,0,1,1,1,1,0,150.0
Asus,0,2012.0,2.0,14.0,Discontinued,,,8.4,,10.1,62.2,1920.0,1200.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,4.0,3.0,0,0,1,1,0,1,0,430.0
Asus,0,2012.0,2.0,14.0,Discontinued,,,8.5,,10.1,62.2,1920.0,1200.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.0,3.0,0,0,1,1,0,1,0,430.0
Asus,0,2012.0,2.0,14.0,Discontinued,,,9.9,,10.1,62.2,1280.0,800.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,,Li-Po,0.0,,,,32.0,1.0,1,1.0,1.0,8.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.0,3.0,0,0,1,1,0,1,0,290.0
Asus,0,2012.0,2.0,14.0,Discontinued,,,8.5,,10.1,62.2,1920.0,1200.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,,0,0,1,1,1,0,0,1,1,Android,4.0,3.0,0,0,1,1,0,1,0,340.0
Asus,0,2012.0,1.0,14.0,Discontinued,199.0,117.0,12.0,389.0,7.0,61.0,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,4400.0,Li-Po,1.0,,628.5714285714286,11.311053984575835,32.0,1.0,0,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,4.0,4.0,0,0,1,1,1,1,0,170.0
Asus,0,2012.0,1.0,14.0,Discontinued,,,8.5,,10.1,62.2,1920.0,1200.0,224.0,2304000.0,1.6,224.17380907857276,224.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,,0,0,1,1,1,0,0,1,1,Android,4.0,3.0,0,0,1,1,0,1,0,400.0
Asus,0,2011.0,10.0,15.0,Discontinued,,,8.3,,10.1,62.2,1280.0,800.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,,Li-Po,0.0,,,,64.0,1.0,1,1.0,1.0,8.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,3.2,3.0,0,0,1,1,0,1,0,350.0
Asus,0,2012.0,2.0,14.0,Discontinued,128.0,65.4,9.2,129.0,4.3,60.9,540.0,960.0,256.0,518400.0,1.7777777777777777,256.1519965211975,256.0,AMOLED,1,1520.0,Li-Ion,1.0,,353.48837209302326,11.782945736434108,64.0,1.0,1,1.0,1.0,8.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,4.0,4.0,0,0,1,1,1,1,0,300.0
Asus,0,2009.0,3.0,17.0,Discontinued,115.0,59.0,13.8,148.0,3.5,51.4,480.0,800.0,267.0,384000.0,1.6666666666666667,266.55780090721373,267.0,LCD/TFT,1,1100.0,Li-Ion,1.0,,314.2857142857143,7.4324324324324325,4.0,0.28125,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,400.0
Asus,0,2011.0,1.0,15.0,Discontinued,,,13.0,,10.1,63.8,1280.0,800.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,,Li-Po,0.0,,,,32.0,1.0,1,1.0,1.0,5.0,0,0,0,1.2,,0,0,1,1,1,0,0,1,1,Android,3.0,3.0,0,0,1,1,0,1,0,280.0
Asus,0,2008.0,5.0,18.0,Discontinued,102.0,60.5,16.0,120.0,2.8,39.3,480.0,640.0,286.0,307200.0,1.3333333333333333,285.7142857142857,286.0,LCD/TFT,1,1300.0,Li-Ion,1.0,,464.28571428571433,10.833333333333334,,0.125,1,1.0,1.0,3.15,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,440.0
Asus,0,2008.0,9.0,18.0,Discontinued,102.0,60.5,14.5,105.0,2.8,39.3,240.0,320.0,143.0,76800.0,1.3333333333333333,142.85714285714286,143.0,LCD/TFT,1,1100.0,Li-Ion,1.0,,392.8571428571429,10.476190476190476,,0.125,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,370.0
Asus,0,2008.0,3.0,18.0,Discontinued,99.0,55.0,13.0,105.0,2.6,38.4,240.0,320.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,1,1100.0,Li-Ion,1.0,,423.07692307692304,10.476190476190476,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,1,1,1,0,0,1,0,Windows,6.1,0.0,0,0,0,0,0,0,0,410.0
Asus,0,2008.0,2.0,18.0,Discontinued,113.0,54.0,18.7,158.0,2.6,31.5,240.0,400.0,179.0,96000.0,1.6666666666666667,179.41390445677845,179.0,LCD/TFT,0,1100.0,Li-Ion,1.0,,423.07692307692304,6.962025316455696,,,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,1,1,0,0,0,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,380.0
Asus,0,2007.0,12.0,19.0,Discontinued,121.0,70.0,16.5,188.0,3.5,44.8,240.0,320.0,114.0,76800.0,1.3333333333333333,114.28571428571429,114.0,LCD/TFT,1,1530.0,Li-Ion,1.0,,437.14285714285717,8.138297872340425,,,1,1.0,0.0,2.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,220.0
Asus,0,2007.0,4.0,19.0,Discontinued,113.0,58.0,17.4,130.0,2.6,31.9,240.0,320.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,1,1300.0,Li-Ion,1.0,,500.0,10.0,,,1,1.0,1.0,3.15,0,0,0,,3.0,0,0,1,1,1,0,0,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,330.0
Asus,0,2007.0,9.0,19.0,Discontinued,113.0,58.0,15.4,125.0,2.6,31.9,240.0,320.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,1,1,1,0,1,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,300.0
Asus,0,,,,Discontinued,92.0,46.0,23.5,110.0,2.0,29.3,240.0,320.0,200.0,76800.0,1.3333333333333333,200.0,200.0,LCD/TFT,1,750.0,Li-Ion,1.0,,375.0,6.818181818181818,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,260.0
Asus,0,2007.0,,19.0,Discontinued,103.5,52.8,14.7,120.0,2.4,32.6,240.0,320.0,167.0,76800.0,1.3333333333333333,166.66666666666669,167.0,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,0.0,3.0,0,0,0,,2.0,0,0,0,1,0,0,0,1,0,Unknown,,0.0,0,0,0,0,0,0,0,300.0
Asus,0,2007.0,,19.0,Discontinued,101.0,45.0,16.0,80.0,,,176.0,220.0,,38720.0,1.25,,,LCD/TFT,1,,Li-Ion,1.0,,,,,,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,290.0
Asus,0,2007.0,4.0,19.0,Discontinued,117.0,65.0,13.8,135.0,2.4,23.5,320.0,240.0,167.0,76800.0,1.3333333333333333,166.66666666666669,167.0,LCD/TFT,0,1200.0,Li-Ion,1.0,,500.0,8.88888888888889,,,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,1,1,0,0,0,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,330.0
Asus,0,2007.0,3.0,19.0,Discontinued,110.0,58.0,15.4,115.0,2.6,32.8,240.0,320.0,154.0,76800.0,1.3333333333333333,153.84615384615384,154.0,LCD/TFT,1,1300.0,Li-Ion,1.0,,500.0,11.304347826086957,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,1,0,0,1,0,Windows,6.0,0.0,0,0,0,0,0,0,0,300.0
Asus,0,2007.0,2.0,19.0,Discontinued,103.0,48.0,16.6,100.0,2.2,30.3,240.0,320.0,182.0,76800.0,1.3333333333333333,181.8181818181818,182.0,LCD/TFT,0,750.0,Li-Ion,1.0,,340.9090909090909,7.5,,,1,1.0,0.0,2.0,0,0,0,,2.0,0,0,0,1,0,0,1,1,0,Unknown,,0.0,0,0,0,0,0,0,0,300.0
Asus,0,2007.0,1.0,19.0,Discontinued,109.0,59.0,19.0,143.0,2.8,37.8,240.0,320.0,143.0,76800.0,1.3333333333333333,142.85714285714286,143.0,LCD/TFT,1,1300.0,Li-Ion,1.0,,464.28571428571433,9.090909090909092,,,1,1.0,1.0,2.0,0,0,0,,3.0,0,0,1,1,0,0,0,1,0,Windows,5.0,0.0,0,0,0,0,0,0,0,370.0
Asus,0,2017.0,1.0,9.0,Cancelled,149.5,73.7,8.6,,5.2,67.7,720.0,1280.0,282.0,921600.0,1.7777777777777777,282.42399616439724,282.0,IPS LCD,1,5000.0,Li-Ion,0.0,15.0,961.5384615384615,,64.0,3.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,4.0,1,0,1,0,1,1,0,330.0
